Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year,Month
CLM00000387,C00786670,V00786670,10000.0,2025-10-14,1,2025,10
CLM00000388,C00554343,V00554343,10000.0,2025-07-21,1,2025,7
CLM00000389,C00160530,V00160530,10000.0,2025-02-27,1,2025,2
CLM00000390,C00571201,V00571201,10000.0,2025-07-28,1,2025,7
CLM00000391,C00122788,V00122788,10000.0,2025-02-13,1,2025,2
CLM00000392,C00514035,V00514035,10000.0,2025-07-07,1,2025,7
CLM00000393,C00638602,V00638602,10000.0,2025-08-21,1,2025,8
CLM00000394,C00347303,V00347303,10000.0,2025-05-07,1,2025,5
CLM00000395,C00432552,V00432552,10000.0,2025-06-07,1,2025,6
CLM00000396,C00452472,V00452472,10000.0,2025-06-14,1,2025,6
CLM00000397,C00219206,V00219206,10000.0,2025-03-21,1,2025,3
CLM00000398,C00035629,V00035629,10000.0,2025-01-13,1,2025,1
CLM00000399,C00074156,V00074156,10000.0,2025-01-27,1,2025,1
CLM00000400,C00285182,V00285182,10000.0,2025-04-14,1,2025,4
CLM00000401,C00600316,V00600316,10000.0,2025-08-07,1,2025,8
CLM00000402,C00572031,V00572031,10000.0,2025-07-28,1,2025,7
CLM00000403,C00432586,V00432586,10000.0,2025-06-07,1,2025,6
CLM00000404,C00804908,V00804908,10000.0,2025-10-21,1,2025,10
CLM00000405,C00142004,V00142004,10000.0,2025-02-20,1,2025,2
CLM00000406,C00971815,V00971815,10000.0,2025-12-21,1,2025,12
CLM00000407,C00703883,V00703883,10000.0,2025-09-14,1,2025,9
CLM00000408,C00406801,V00406801,10000.0,2025-05-28,1,2025,5
CLM00000409,C00656392,V00656392,10000.0,2025-08-28,1,2025,8
CLM00000410,C00452252,V00452252,10000.0,2025-06-14,1,2025,6
CLM00000411,C00516146,V00516146,10000.0,2025-07-07,1,2025,7
CLM00000412,C00405136,V00405136,10000.0,2025-05-28,1,2025,5
CLM00000413,C00515699,V00515699,10000.0,2025-07-07,1,2025,7
CLM00000414,C00219870,V00219870,10000.0,2025-03-21,1,2025,3
CLM00000415,C00220060,V00220060,10000.0,2025-03-21,1,2025,3
CLM00000416,C00285294,V00285294,10000.0,2025-04-14,1,2025,4
CLM00000417,C00075047,V00075047,10000.0,2025-01-27,1,2025,1
CLM00000418,C00723608,V00723608,10000.0,2025-09-21,1,2025,9
CLM00000419,C00266761,V00266761,10000.0,2025-04-07,1,2025,4
CLM00000420,C00385787,V00385787,10000.0,2025-05-21,1,2025,5
CLM00000421,C00182311,V00182311,10000.0,2025-03-07,1,2025,3
CLM00000422,C00951323,V00951323,10000.0,2025-12-14,1,2025,12
CLM00000423,C00284816,V00284816,10000.0,2025-04-14,1,2025,4
CLM00000424,C00951288,V00951288,10000.0,2025-12-14,1,2025,12
CLM00000425,C00267329,V00267329,10000.0,2025-04-07,1,2025,4
CLM00000426,C00121245,V00121245,10000.0,2025-02-13,1,2025,2
CLM00000427,C00183086,V00183086,10000.0,2025-03-07,1,2025,3
CLM00000428,C00571451,V00571451,10000.0,2025-07-28,1,2025,7
CLM00000429,C00219454,V00219454,10000.0,2025-03-21,1,2025,3
CLM00000430,C00767453,V00767453,10000.0,2025-10-07,1,2025,10
CLM00000431,C00823043,V00823043,10000.0,2025-10-28,1,2025,10
CLM00000432,C00600695,V00600695,10000.0,2025-08-07,1,2025,8
CLM00000433,C00018055,V00018055,10000.0,2025-01-06,1,2025,1
CLM00000434,C00385604,V00385604,10000.0,2025-05-21,1,2025,5
CLM00000435,C00824192,V00824192,10000.0,2025-10-28,1,2025,10
CLM00000436,C00471223,V00471223,10000.0,2025-06-21,1,2025,6
CLM00000437,C00515347,V00515347,10000.0,2025-07-07,1,2025,7
CLM00000438,C00703379,V00703379,10000.0,2025-09-14,1,2025,9
CLM00000439,C00703891,V00703891,10000.0,2025-09-14,1,2025,9
CLM00000440,C00850950,V00850950,10000.0,2025-11-07,1,2025,11
CLM00000441,C00018531,V00018531,10000.0,2025-01-06,1,2025,1
CLM00000442,C00704128,V00704128,10000.0,2025-09-14,1,2025,9
CLM00000443,C00037736,V00037736,10000.0,2025-01-13,1,2025,1
CLM00000444,C00325096,V00325096,10000.0,2025-04-28,1,2025,4
CLM00000445,C00598767,V00598767,10000.0,2025-08-07,1,2025,8
CLM00000446,C00472194,V00472194,10000.0,2025-06-21,1,2025,6
CLM00000447,C00406069,V00406069,10000.0,2025-05-28,1,2025,5
CLM00000448,C00851146,V00851146,10000.0,2025-11-07,1,2025,11
CLM00000449,C00265622,V00265622,10000.0,2025-04-07,1,2025,4
CLM00000450,C00471246,V00471246,10000.0,2025-06-21,1,2025,6
CLM00000451,C00784662,V00784662,10000.0,2025-10-14,1,2025,10
CLM00000452,C00638798,V00638798,10000.0,2025-08-21,1,2025,8
CLM00000453,C00322496,V00322496,10000.0,2025-04-28,1,2025,4
CLM00000454,C00908845,V00908845,10000.0,2025-11-28,1,2025,11
CLM00000455,C00387917,V00387917,10000.0,2025-05-21,1,2025,5
CLM00000456,C00140255,V00140255,10000.0,2025-02-20,1,2025,2
CLM00000457,C00598730,V00598730,10000.0,2025-08-07,1,2025,8
CLM00000458,C00140325,V00140325,10000.0,2025-02-20,1,2025,2
CLM00000459,C00075049,V00075049,10000.0,2025-01-27,1,2025,1
CLM00000460,C00103714,V00103714,10000.0,2025-02-06,1,2025,2
CLM00000461,C00908094,V00908094,10000.0,2025-11-28,1,2025,11
CLM00000462,C00931894,V00931894,10000.0,2025-12-07,1,2025,12
CLM00000463,C00989602,V00989602,10000.0,2025-12-28,1,2025,12
CLM00000464,C00722348,V00722348,10000.0,2025-09-21,1,2025,9
CLM00000465,C00515668,V00515668,10000.0,2025-07-07,1,2025,7
CLM00000466,C00347643,V00347643,10000.0,2025-05-07,1,2025,5
CLM00000467,C00432116,V00432116,10000.0,2025-06-07,1,2025,6
CLM00000468,C00433498,V00433498,10000.0,2025-06-07,1,2025,6
CLM00000469,C00824936,V00824936,10000.0,2025-10-28,1,2025,10
CLM00000470,C00571207,V00571207,10000.0,2025-07-28,1,2025,7
CLM00000471,C00472354,V00472354,10000.0,2025-06-21,1,2025,6
CLM00000472,C00572438,V00572438,10000.0,2025-07-28,1,2025,7
CLM00000473,C00741180,V00741180,10000.0,2025-09-28,1,2025,9
CLM00000474,C00515530,V00515530,10000.0,2025-07-07,1,2025,7
CLM00000475,C00850715,V00850715,10000.0,2025-11-07,1,2025,11
CLM00000476,C00637899,V00637899,10000.0,2025-08-21,1,2025,8
CLM00000477,C00160499,V00160499,10000.0,2025-02-27,1,2025,2
CLM00000478,C00702779,V00702779,10000.0,2025-09-14,1,2025,9
CLM00000479,C00406629,V00406629,10000.0,2025-05-28,1,2025,5
CLM00000480,C00074042,V00074042,10000.0,2025-01-27,1,2025,1
CLM00000481,C00240258,V00240258,10000.0,2025-03-28,1,2025,3
CLM00000482,C00386476,V00386476,10000.0,2025-05-21,1,2025,5
CLM00000483,C00535517,V00535517,10000.0,2025-07-14,1,2025,7
CLM00000484,C00491478,V00491478,10000.0,2025-06-28,1,2025,6
CLM00000485,C00306060,V00306060,10000.0,2025-04-21,1,2025,4
CLM00000486,C00704694,V00704694,10000.0,2025-09-14,1,2025,9
CLM00000487,C00220945,V00220945,10000.0,2025-03-21,1,2025,3
CLM00000488,C00121934,V00121934,10000.0,2025-02-13,1,2025,2
CLM00000489,C00805964,V00805964,10000.0,2025-10-21,1,2025,10
CLM00000490,C00472098,V00472098,10000.0,2025-06-21,1,2025,6
CLM00000491,C00656957,V00656957,10000.0,2025-08-28,1,2025,8
CLM00000492,C00160948,V00160948,10000.0,2025-02-27,1,2025,2
CLM00000493,C00952760,V00952760,10000.0,2025-12-14,1,2025,12
CLM00000494,C00766898,V00766898,10000.0,2025-10-07,1,2025,10
CLM00000495,C00017031,V00017031,10000.0,2025-01-06,1,2025,1
CLM00000496,C00073823,V00073823,10000.0,2025-01-27,1,2025,1
CLM00000497,C00822534,V00822534,10000.0,2025-10-28,1,2025,10
CLM00000498,C00908415,V00908415,10000.0,2025-11-28,1,2025,11
CLM00000499,C00075659,V00075659,10000.0,2025-01-27,1,2025,1
CLM00000500,C00323692,V00323692,10000.0,2025-04-28,1,2025,4
CLM00000501,C00971547,V00971547,10000.0,2025-12-21,1,2025,12
CLM00000502,C00348397,V00348397,10000.0,2025-05-07,1,2025,5
CLM00000503,C00490645,V00490645,10000.0,2025-06-28,1,2025,6
CLM00000504,C00871182,V00871182,10000.0,2025-11-14,1,2025,11
CLM00000505,C00951554,V00951554,10000.0,2025-12-14,1,2025,12
CLM00000506,C00433938,V00433938,10000.0,2025-06-07,1,2025,6
CLM00000507,C00599101,V00599101,10000.0,2025-08-07,1,2025,8
CLM00000508,C00889830,V00889830,10000.0,2025-11-21,1,2025,11
CLM00000509,C00721589,V00721589,10000.0,2025-09-21,1,2025,9
CLM00000510,C00221342,V00221342,10000.0,2025-03-21,1,2025,3
CLM00000511,C00571614,V00571614,10000.0,2025-07-28,1,2025,7
CLM00000512,C00037365,V00037365,10000.0,2025-01-13,1,2025,1
CLM00000513,C00367797,V00367797,10000.0,2025-05-14,1,2025,5
CLM00000514,C00805561,V00805561,10000.0,2025-10-21,1,2025,10
CLM00000515,C00121026,V00121026,10000.0,2025-02-13,1,2025,2
CLM00000516,C00055426,V00055426,10000.0,2025-01-20,1,2025,1
CLM00000517,C00432441,V00432441,10000.0,2025-06-07,1,2025,6
CLM00000518,C00237896,V00237896,10000.0,2025-03-28,1,2025,3
CLM00000519,C00532894,V00532894,10000.0,2025-07-14,1,2025,7
CLM00000520,C00286146,V00286146,10000.0,2025-04-14,1,2025,4
CLM00000521,C00889224,V00889224,10000.0,2025-11-21,1,2025,11
CLM00000522,C00766516,V00766516,10000.0,2025-10-07,1,2025,10
CLM00000523,C00822713,V00822713,10000.0,2025-10-28,1,2025,10
CLM00000524,C00266331,V00266331,10000.0,2025-04-07,1,2025,4
CLM00000525,C00218660,V00218660,10000.0,2025-03-21,1,2025,3
CLM00000526,C00890288,V00890288,10000.0,2025-11-21,1,2025,11
CLM00000527,C00122833,V00122833,10000.0,2025-02-13,1,2025,2
CLM00000528,C00824653,V00824653,10000.0,2025-10-28,1,2025,10
CLM00000529,C00852300,V00852300,10000.0,2025-11-07,1,2025,11
CLM00000530,C00513997,V00513997,10000.0,2025-07-07,1,2025,7
CLM00000531,C00516342,V00516342,10000.0,2025-07-07,1,2025,7
CLM00000532,C00552098,V00552098,10000.0,2025-07-21,1,2025,7
CLM00000533,C00990506,V00990506,10000.0,2025-12-28,1,2025,12
CLM00000534,C00238715,V00238715,10000.0,2025-03-28,1,2025,3
CLM00000535,C00239842,V00239842,10000.0,2025-03-28,1,2025,3
CLM00000536,C00849878,V00849878,10000.0,2025-11-07,1,2025,11
CLM00000537,C00103428,V00103428,10000.0,2025-02-06,1,2025,2
CLM00000538,C00322504,V00322504,10000.0,2025-04-28,1,2025,4
CLM00000539,C00322659,V00322659,10000.0,2025-04-28,1,2025,4
CLM00000540,C00638092,V00638092,10000.0,2025-08-21,1,2025,8
CLM00000541,C00742036,V00742036,10000.0,2025-09-28,1,2025,9
CLM00000542,C00016585,V00016585,10000.0,2025-01-06,1,2025,1
CLM00000543,C00325118,V00325118,10000.0,2025-04-28,1,2025,4
CLM00000544,C00451603,V00451603,10000.0,2025-06-14,1,2025,6
CLM00000545,C00347984,V00347984,10000.0,2025-05-07,1,2025,5
CLM00000546,C00386257,V00386257,10000.0,2025-05-21,1,2025,5
CLM00000547,C00387267,V00387267,10000.0,2025-05-21,1,2025,5
CLM00000548,C00102738,V00102738,10000.0,2025-02-06,1,2025,2
CLM00000549,C00990460,V00990460,10000.0,2025-12-28,1,2025,12
CLM00000550,C00141102,V00141102,10000.0,2025-02-20,1,2025,2
CLM00000551,C00349736,V00349736,10000.0,2025-05-07,1,2025,5
CLM00000552,C00324605,V00324605,10000.0,2025-04-28,1,2025,4
CLM00000553,C00870997,V00870997,10000.0,2025-11-14,1,2025,11
CLM00000554,C00600723,V00600723,10000.0,2025-08-07,1,2025,8
CLM00000555,C00102729,V00102729,10000.0,2025-02-06,1,2025,2
CLM00000556,C00180597,V00180597,10000.0,2025-03-07,1,2025,3
CLM00000557,C00953260,V00953260,10000.0,2025-12-14,1,2025,12
CLM00000558,C00658362,V00658362,10000.0,2025-08-28,1,2025,8
CLM00000559,C00514942,V00514942,10000.0,2025-07-07,1,2025,7
CLM00000560,C00515859,V00515859,10000.0,2025-07-07,1,2025,7
CLM00000561,C00516141,V00516141,10000.0,2025-07-07,1,2025,7
CLM00000562,C00851665,V00851665,10000.0,2025-11-07,1,2025,11
CLM00000563,C00035615,V00035615,10000.0,2025-01-13,1,2025,1
CLM00000564,C00870644,V00870644,10000.0,2025-11-14,1,2025,11
CLM00000565,C00599389,V00599389,10000.0,2025-08-07,1,2025,8
CLM00000566,C00347694,V00347694,10000.0,2025-05-07,1,2025,5
CLM00000567,C00850393,V00850393,10000.0,2025-11-07,1,2025,11
CLM00000568,C00766571,V00766571,10000.0,2025-10-07,1,2025,10
CLM00000569,C00265279,V00265279,10000.0,2025-04-07,1,2025,4
CLM00000570,C00869546,V00869546,10000.0,2025-11-14,1,2025,11
CLM00000571,C00160737,V00160737,10000.0,2025-02-27,1,2025,2
CLM00000572,C00767215,V00767215,10000.0,2025-10-07,1,2025,10
CLM00000573,C00991273,V00991273,10000.0,2025-12-28,1,2025,12
CLM00000574,C00803579,V00803579,10000.0,2025-10-21,1,2025,10
CLM00000575,C00220919,V00220919,10000.0,2025-03-21,1,2025,3
CLM00000576,C00285966,V00285966,10000.0,2025-04-14,1,2025,4
CLM00000577,C00265954,V00265954,10000.0,2025-04-07,1,2025,4
CLM00000578,C00741380,V00741380,10000.0,2025-09-28,1,2025,9
CLM00000579,C00619800,V00619800,10000.0,2025-08-14,1,2025,8
CLM00000580,C00785670,V00785670,10000.0,2025-10-14,1,2025,10
CLM00000581,C00931866,V00931866,10000.0,2025-12-07,1,2025,12
CLM00000582,C00432267,V00432267,10000.0,2025-06-07,1,2025,6
CLM00000583,C00385592,V00385592,10000.0,2025-05-21,1,2025,5
CLM00000584,C00201394,V00201394,10000.0,2025-03-14,1,2025,3
CLM00000585,C00159341,V00159341,10000.0,2025-02-27,1,2025,2
CLM00000586,C00657139,V00657139,10000.0,2025-08-28,1,2025,8
CLM00000587,C00784488,V00784488,10000.0,2025-10-14,1,2025,10
CLM00000588,C00349228,V00349228,10000.0,2025-05-07,1,2025,5
CLM00000589,C00951025,V00951025,10000.0,2025-12-14,1,2025,12
CLM00000590,C00952877,V00952877,10000.0,2025-12-14,1,2025,12
CLM00000591,C00684352,V00684352,10000.0,2025-09-07,1,2025,9
CLM00000592,C00348221,V00348221,10000.0,2025-05-07,1,2025,5
CLM00000593,C00239729,V00239729,10000.0,2025-03-28,1,2025,3
CLM00000594,C00685453,V00685453,10000.0,2025-09-07,1,2025,9
CLM00000595,C00723945,V00723945,10000.0,2025-09-21,1,2025,9
CLM00000596,C00490587,V00490587,10000.0,2025-06-28,1,2025,6
CLM00000597,C00219927,V00219927,10000.0,2025-03-21,1,2025,3
CLM00000598,C00075568,V00075568,10000.0,2025-01-27,1,2025,1
CLM00000599,C00471080,V00471080,10000.0,2025-06-21,1,2025,6
CLM00000600,C00683133,V00683133,10000.0,2025-09-07,1,2025,9
CLM00000601,C00785356,V00785356,10000.0,2025-10-14,1,2025,10
CLM00000602,C00571136,V00571136,10000.0,2025-07-28,1,2025,7
CLM00000603,C00199612,V00199612,10000.0,2025-03-14,1,2025,3
CLM00000604,C00160172,V00160172,10000.0,2025-02-27,1,2025,2
CLM00000605,C00909659,V00909659,10000.0,2025-11-28,1,2025,11
CLM00000606,C00515765,V00515765,10000.0,2025-07-07,1,2025,7
CLM00000607,C00805921,V00805921,10000.0,2025-10-21,1,2025,10
CLM00000608,C00160051,V00160051,10000.0,2025-02-27,1,2025,2
CLM00000609,C00120694,V00120694,10000.0,2025-02-13,1,2025,2
CLM00000610,C00870458,V00870458,10000.0,2025-11-14,1,2025,11
CLM00000611,C00889853,V00889853,10000.0,2025-11-21,1,2025,11
CLM00000612,C00266610,V00266610,10000.0,2025-04-07,1,2025,4
CLM00000613,C00075217,V00075217,10000.0,2025-01-27,1,2025,1
CLM00000614,C00322752,V00322752,10000.0,2025-04-28,1,2025,4
CLM00000615,C00472577,V00472577,10000.0,2025-06-21,1,2025,6
CLM00000616,C00305996,V00305996,10000.0,2025-04-21,1,2025,4
CLM00000617,C00638668,V00638668,10000.0,2025-08-21,1,2025,8
CLM00000618,C00600910,V00600910,10000.0,2025-08-07,1,2025,8
CLM00000619,C00304966,V00304966,10000.0,2025-04-21,1,2025,4
CLM00000620,C00909827,V00909827,10000.0,2025-11-28,1,2025,11
CLM00000621,C00971198,V00971198,10000.0,2025-12-21,1,2025,12
CLM00000622,C00405704,V00405704,10000.0,2025-05-28,1,2025,5
CLM00000623,C00219240,V00219240,10000.0,2025-03-21,1,2025,3
CLM00000624,C00970401,V00970401,10000.0,2025-12-21,1,2025,12
CLM00000625,C00684237,V00684237,10000.0,2025-09-07,1,2025,9
CLM00000626,C00451961,V00451961,10000.0,2025-06-14,1,2025,6
CLM00000627,C00871122,V00871122,10000.0,2025-11-14,1,2025,11
CLM00000628,C00219124,V00219124,10000.0,2025-03-21,1,2025,3
CLM00000629,C00451606,V00451606,10000.0,2025-06-14,1,2025,6
CLM00000630,C00491180,V00491180,10000.0,2025-06-28,1,2025,6
CLM00000631,C00201805,V00201805,10000.0,2025-03-14,1,2025,3
CLM00000632,C00704889,V00704889,10000.0,2025-09-14,1,2025,9
CLM00000633,C00849791,V00849791,10000.0,2025-11-07,1,2025,11
CLM00000634,C00286887,V00286887,10000.0,2025-04-14,1,2025,4
CLM00000635,C00765311,V00765311,10000.0,2025-10-07,1,2025,10
CLM00000636,C00267805,V00267805,10000.0,2025-04-07,1,2025,4
CLM00000637,C00618942,V00618942,10000.0,2025-08-14,1,2025,8
CLM00000638,C00385414,V00385414,10000.0,2025-05-21,1,2025,5
CLM00000639,C00472056,V00472056,10000.0,2025-06-21,1,2025,6
CLM00000640,C00386603,V00386603,10000.0,2025-05-21,1,2025,5
CLM00000641,C00804219,V00804219,10000.0,2025-10-21,1,2025,10
CLM00000642,C00804792,V00804792,10000.0,2025-10-21,1,2025,10
CLM00000643,C00054902,V00054902,10000.0,2025-01-20,1,2025,1
CLM00000644,C00240075,V00240075,10000.0,2025-03-28,1,2025,3
CLM00000645,C00240074,V00240074,10000.0,2025-03-28,1,2025,3
CLM00000646,C00018679,V00018679,10000.0,2025-01-06,1,2025,1
CLM00000647,C00703797,V00703797,10000.0,2025-09-14,1,2025,9
CLM00000648,C00347422,V00347422,10000.0,2025-05-07,1,2025,5
CLM00000649,C00889726,V00889726,10000.0,2025-11-21,1,2025,11
CLM00000650,C00869069,V00869069,10000.0,2025-11-14,1,2025,11
CLM00000651,C00805762,V00805762,10000.0,2025-10-21,1,2025,10
CLM00000652,C00888802,V00888802,10000.0,2025-11-21,1,2025,11
CLM00000653,C00804324,V00804324,10000.0,2025-10-21,1,2025,10
CLM00000654,C00823491,V00823491,10000.0,2025-10-28,1,2025,10
CLM00000655,C00220607,V00220607,10000.0,2025-03-21,1,2025,3
CLM00000656,C00657268,V00657268,10000.0,2025-08-28,1,2025,8
CLM00000657,C00932447,V00932447,10000.0,2025-12-07,1,2025,12
CLM00000658,C00932431,V00932431,10000.0,2025-12-07,1,2025,12
CLM00000659,C00180494,V00180494,10000.0,2025-03-07,1,2025,3
CLM00000660,C00181598,V00181598,10000.0,2025-03-07,1,2025,3
CLM00000661,C00324679,V00324679,10000.0,2025-04-28,1,2025,4
CLM00000662,C00074269,V00074269,10000.0,2025-01-27,1,2025,1
CLM00000663,C00553660,V00553660,10000.0,2025-07-21,1,2025,7
CLM00000664,C00489728,V00489728,10000.0,2025-06-28,1,2025,6
CLM00000665,C00805784,V00805784,10000.0,2025-10-21,1,2025,10
CLM00000666,C00037436,V00037436,10000.0,2025-01-13,1,2025,1
CLM00000667,C00347272,V00347272,10000.0,2025-05-07,1,2025,5
CLM00000668,C00016800,V00016800,10000.0,2025-01-06,1,2025,1
CLM00000669,C00451483,V00451483,10000.0,2025-06-14,1,2025,6
CLM00000670,C00490069,V00490069,10000.0,2025-06-28,1,2025,6
CLM00000671,C00683600,V00683600,10000.0,2025-09-07,1,2025,9
CLM00000672,C00181433,V00181433,10000.0,2025-03-07,1,2025,3
CLM00000673,C00121373,V00121373,10000.0,2025-02-13,1,2025,2
CLM00000674,C00599526,V00599526,10000.0,2025-08-07,1,2025,8
CLM00000675,C00933868,V00933868,10000.0,2025-12-07,1,2025,12
CLM00000676,C00142010,V00142010,10000.0,2025-02-20,1,2025,2
CLM00000677,C00018931,V00018931,10000.0,2025-01-06,1,2025,1
CLM00000678,C00054967,V00054967,10000.0,2025-01-20,1,2025,1
CLM00000679,C00658488,V00658488,10000.0,2025-08-28,1,2025,8
CLM00000680,C00703259,V00703259,10000.0,2025-09-14,1,2025,9
CLM00000681,C00159004,V00159004,10000.0,2025-02-27,1,2025,2
CLM00000682,C00513809,V00513809,10000.0,2025-07-07,1,2025,7
CLM00000683,C00573218,V00573218,10000.0,2025-07-28,1,2025,7
CLM00000684,C00076008,V00076008,10000.0,2025-01-27,1,2025,1
CLM00000685,C00239399,V00239399,10000.0,2025-03-28,1,2025,3
CLM00000686,C00200083,V00200083,10000.0,2025-03-14,1,2025,3
CLM00000687,C00385976,V00385976,10000.0,2025-05-21,1,2025,5
CLM00000688,C00704715,V00704715,10000.0,2025-09-14,1,2025,9
CLM00000689,C00684939,V00684939,10000.0,2025-09-07,1,2025,9
CLM00000690,C00304627,V00304627,10000.0,2025-04-21,1,2025,4
CLM00000691,C00219276,V00219276,10000.0,2025-03-21,1,2025,3
CLM00000692,C00348455,V00348455,10000.0,2025-05-07,1,2025,5
CLM00000693,C00037856,V00037856,10000.0,2025-01-13,1,2025,1
CLM00000694,C00990385,V00990385,10000.0,2025-12-28,1,2025,12
CLM00000695,C00721879,V00721879,10000.0,2025-09-21,1,2025,9
CLM00000696,C00534444,V00534444,10000.0,2025-07-14,1,2025,7
CLM00000697,C00908622,V00908622,10000.0,2025-11-28,1,2025,11
CLM00000698,C00266841,V00266841,10000.0,2025-04-07,1,2025,4
CLM00000699,C00387314,V00387314,10000.0,2025-05-21,1,2025,5
CLM00000700,C00141338,V00141338,10000.0,2025-02-20,1,2025,2
CLM00000701,C00139800,V00139800,10000.0,2025-02-20,1,2025,2
CLM00000702,C00182502,V00182502,10000.0,2025-03-07,1,2025,3
CLM00000703,C00056720,V00056720,10000.0,2025-01-20,1,2025,1
CLM00000704,C00453138,V00453138,10000.0,2025-06-14,1,2025,6
CLM00000705,C00121879,V00121879,10000.0,2025-02-13,1,2025,2
CLM00000706,C00599512,V00599512,10000.0,2025-08-07,1,2025,8
CLM00000707,C00823879,V00823879,10000.0,2025-10-28,1,2025,10
CLM00000708,C00703994,V00703994,10000.0,2025-09-14,1,2025,9
CLM00000709,C00218807,V00218807,10000.0,2025-03-21,1,2025,3
CLM00000710,C00785329,V00785329,10000.0,2025-10-14,1,2025,10
CLM00000711,C00742205,V00742205,10000.0,2025-09-28,1,2025,9
CLM00000712,C00599756,V00599756,10000.0,2025-08-07,1,2025,8
CLM00000713,C00433635,V00433635,10000.0,2025-06-07,1,2025,6
CLM00000714,C00871004,V00871004,10000.0,2025-11-14,1,2025,11
CLM00000715,C00599733,V00599733,10000.0,2025-08-07,1,2025,8
CLM00000716,C00618231,V00618231,10000.0,2025-08-14,1,2025,8
CLM00000717,C00805819,V00805819,10000.0,2025-10-21,1,2025,10
CLM00000718,C00516427,V00516427,10000.0,2025-07-07,1,2025,7
CLM00000719,C00388002,V00388002,10000.0,2025-05-21,1,2025,5
CLM00000720,C00952253,V00952253,10000.0,2025-12-14,1,2025,12
CLM00000721,C00404636,V00404636,10000.0,2025-05-28,1,2025,5
CLM00000722,C00619426,V00619426,10000.0,2025-08-14,1,2025,8
CLM00000723,C00220648,V00220648,10000.0,2025-03-21,1,2025,3
CLM00000724,C00387172,V00387172,10000.0,2025-05-21,1,2025,5
CLM00000725,C00159233,V00159233,10000.0,2025-02-27,1,2025,2
CLM00000726,C00553169,V00553169,10000.0,2025-07-21,1,2025,7
CLM00000727,C00267709,V00267709,10000.0,2025-04-07,1,2025,4
CLM00000728,C00971721,V00971721,10000.0,2025-12-21,1,2025,12
CLM00000729,C00182610,V00182610,10000.0,2025-03-07,1,2025,3
CLM00000730,C00266912,V00266912,10000.0,2025-04-07,1,2025,4
CLM00000731,C00823064,V00823064,10000.0,2025-10-28,1,2025,10
CLM00000732,C00405135,V00405135,10000.0,2025-05-28,1,2025,5
CLM00000733,C00824008,V00824008,10000.0,2025-10-28,1,2025,10
CLM00000734,C00239167,V00239167,10000.0,2025-03-28,1,2025,3
CLM00000735,C00035892,V00035892,10000.0,2025-01-13,1,2025,1
CLM00000736,C00433804,V00433804,10000.0,2025-06-07,1,2025,6
CLM00000737,C00121204,V00121204,10000.0,2025-02-13,1,2025,2
CLM00000738,C00219769,V00219769,10000.0,2025-03-21,1,2025,3
CLM00000739,C00140077,V00140077,10000.0,2025-02-20,1,2025,2
CLM00000740,C00239193,V00239193,10000.0,2025-03-28,1,2025,3
CLM00000741,C00703935,V00703935,10000.0,2025-09-14,1,2025,9
CLM00000742,C00571495,V00571495,10000.0,2025-07-28,1,2025,7
CLM00000743,C00972116,V00972116,10000.0,2025-12-21,1,2025,12
CLM00000744,C00851456,V00851456,10000.0,2025-11-07,1,2025,11
CLM00000745,C00452783,V00452783,10000.0,2025-06-14,1,2025,6
CLM00000746,C00571474,V00571474,10000.0,2025-07-28,1,2025,7
